role,company,location,time,link,Domain,scraped
Data and Analytics Analyst,NatWest Group,"New Delhi, Delhi, India",4 hours ago,https://in.linkedin.com/jobs/view/data-and-analytics-analyst-at-natwest-group-3254920250?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=eVcJBAzPfUiGwZq8tmDJLw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Data Analyst || 4-8 Years || Bangalore,Michael Page,"Bengaluru, Karnataka, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-4-8-years-bangalore-at-michael-page-3248379835?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=jNtbBJpLXAt6x9XGT7uRNQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Data Modelling Analyst,Prodapt,"Chennai, Tamil Nadu, India",9 hours ago,https://in.linkedin.com/jobs/view/data-modelling-analyst-at-prodapt-3256653235?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=FSwcCNBqQtcXVLvdtir6Ww%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Automotive Data Analyst,Kukulkan Manpower Consultancy,"Madurai, Tamil Nadu, India",21 hours ago,NA,DA,07-09-2022_09:43:48
MSIM Data Analyst- 3 to 5 Years Experience- Mumbai- Only for Mumbai Candidates- Max 30 Days Notice Period Acceptable.,Teamware Solutions a division of Quantum Leap Consulting Pvt. Ltd,"Mumbai, Maharashtra, India",13 hours ago,https://in.linkedin.com/jobs/view/msim-data-analyst-3-to-5-years-experience-mumbai-only-for-mumbai-candidates-max-30-days-notice-period-acceptable-at-teamware-solutions-a-division-of-quantum-leap-consulting-pvt-ltd-3249155587?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=FH0ISEXZHbLcXEVV%2B5F%2F3g%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Lead Data Analyst [SQL],Giant Eagle GCC,"Bengaluru, Karnataka, India",9 hours ago,https://in.linkedin.com/jobs/view/lead-data-analyst-sql-at-giant-eagle-gcc-3254079964?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=Y%2FNyhsBvr1YoRU77jowGCQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Lead Data Analyst (Tableau),Giant Eagle GCC,"Bengaluru, Karnataka, India",9 hours ago,https://in.linkedin.com/jobs/view/lead-data-analyst-tableau-at-giant-eagle-gcc-3254085223?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=ZUBfS5w4W%2Fv0MIWm7FXdBA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Senior Data Informatics Analyst,NTT Ltd.,"Bengaluru, Karnataka, India",11 hours ago,https://in.linkedin.com/jobs/view/senior-data-informatics-analyst-at-ntt-ltd-3254054316?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=%2BtRRqnbnytQoCG25TIUFbg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Data Migration Analyst,dentsu international,Greater Bengaluru Area,18 hours ago,https://in.linkedin.com/jobs/view/data-migration-analyst-at-dentsu-international-3249101897?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=me5LUX6ysrdUI5RnDLp4gg%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Data Engineer,Analytics Saves at Work,Greater Bengaluru Area,1 hour ago,https://in.linkedin.com/jobs/view/data-engineer-at-analytics-saves-at-work-3257103813?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=%2F7%2BgN0safzvAuaZLsksgOg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Lead Data Analyst (Power Bi),Giant Eagle GCC,"Bengaluru, Karnataka, India",9 hours ago,https://in.linkedin.com/jobs/view/lead-data-analyst-power-bi-at-giant-eagle-gcc-3254080799?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=7VUS3UG0UtgV5UodBt%2B%2Fjw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Data Engineers-Contract,Gravity Infosolutions,India,14 hours ago,https://in.linkedin.com/jobs/view/data-engineers-contract-at-gravity-infosolutions-3239961085?refId=uV0lJEU20we%2BCpkT0jyt7w%3D%3D&trackingId=3LLWQHtf3swQWQj0cHlMpg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,DA,07-09-2022_09:43:48
Data Science Intern,SkillVertex,India,7 minutes ago,https://in.linkedin.com/jobs/view/data-science-intern-at-skillvertex-3249271986?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=GmKbW5tlw8kK5WD%2FFWyXCg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Data Scientist,MakeMyTrip,"Gurugram, Haryana, India",15 hours ago,https://in.linkedin.com/jobs/view/data-scientist-at-makemytrip-3256395141?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=Y69t4IS%2BEU%2FIi36pJ8qpcA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Data Research Analyst,"ExcelGens, Inc.","Gurugram, Haryana, India",35 minutes ago,https://in.linkedin.com/jobs/view/data-research-analyst-at-excelgens-inc-3254990651?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=ec6U%2BaudGGblKaX7u%2B7dig%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Data Science Intern,Corizo,India,21 hours ago,https://in.linkedin.com/jobs/view/data-science-intern-at-corizo-3248392299?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=x9zdQEM6f3uzWC3qRYvALA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Student Trainee,Coincent.ai,India,1 hour ago,https://in.linkedin.com/jobs/view/student-trainee-at-coincent-ai-3254975234?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=hB%2BozwHsjKMqp3h9FcnHjA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Data Science Trainee,MedTourEasy,"New Delhi, Delhi, India",1 hour ago,https://in.linkedin.com/jobs/view/data-science-trainee-at-medtoureasy-3249255563?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=eFkDc%2FNyYpjZqx%2B9i4pRcQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Data Analyst (SQL Python),DemandHelm,"Mumbai, Maharashtra, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-sql-python-at-demandhelm-3253741297?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=tka9pc3HG4cp5nEszZmFGA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Research Analyst,GlobalLogic India,"Noida, Uttar Pradesh, India",19 hours ago,https://in.linkedin.com/jobs/view/research-analyst-at-globallogic-india-3249102671?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=siqbiNS5aj0dCWAwLfjZug%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Data Engineer,Analytics Saves at Work,Greater Bengaluru Area,1 hour ago,https://in.linkedin.com/jobs/view/data-engineer-at-analytics-saves-at-work-3257103813?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=S8jo7od6Ob2fjKWzq6BccQ%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Research Scholar,Institute Of Engineering and Management,"Kolkata, West Bengal, India",20 hours ago,https://in.linkedin.com/jobs/view/research-scholar-at-institute-of-engineering-and-management-3253784527?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=plYRTMWw3SrRmPEsNizG4A%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Machine Learning Intern,Corizo,India,2 hours ago,https://in.linkedin.com/jobs/view/machine-learning-intern-at-corizo-3256888127?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=ffP5wamMEvDPQqg%2BXiMVzg%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Marketing Intern,Hammer Lifestyle,"Panipat, Haryana, India",23 hours ago,https://in.linkedin.com/jobs/view/marketing-intern-at-hammer-lifestyle-3255768288?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=GcfkxvNKFOAx4Iz5HMwnxw%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Research Executive,YouGov,"Mumbai, Maharashtra, India",16 hours ago,https://in.linkedin.com/jobs/view/research-executive-at-yougov-3253844712?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=GfQz9qeAkSR6SmMpRB2G6A%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Data Science with Python Bootcamp,LEJHRO,India,31 minutes ago,https://in.linkedin.com/jobs/view/data-science-with-python-bootcamp-at-lejhro-3249270864?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=ncXod80qtMCA8mylg4H8MA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Business Operations Analyst,Infoblox,"Bengaluru, Karnataka, India",20 hours ago,https://in.linkedin.com/jobs/view/business-operations-analyst-at-infoblox-3255814611?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=eIkIZ3JBj2RZMBPvg8VzxQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Associate – Business Analysis and Strategy,Media.net,"Mumbai, Maharashtra, India",20 hours ago,https://in.linkedin.com/jobs/view/associate-%E2%80%93-business-analysis-and-strategy-at-media-net-3255812980?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=3khQC0HFvCezJF5F%2F52ccg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Customer Success Executive,ARKGENIQ,"Chennai, Tamil Nadu, India",23 hours ago,https://in.linkedin.com/jobs/view/customer-success-executive-at-arkgeniq-3248368102?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=D6SRyq4p6bBr8AT90UYQew%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Associate Researcher,Research Project,"Ludhiana, Punjab, India",16 hours ago,NA,DS,07-09-2022_09:43:55
Associate Data Scientist,ProjectPro,"Bengaluru, Karnataka, India",6 hours ago,https://in.linkedin.com/jobs/view/associate-data-scientist-at-projectpro-3256827154?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=KcP9D6%2FcF%2BGOg4qQ1HH8Ag%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Consumer Insights Role for MBA marketing freshers,Genpact,Greater Bengaluru Area,15 hours ago,https://in.linkedin.com/jobs/view/consumer-insights-role-for-mba-marketing-freshers-at-genpact-3249125517?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=byG8RvIWbqVv5vFAH6HZzA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Sr. Analytics Scientist,GAIN Credit,"Bengaluru, Karnataka, India",15 hours ago,https://in.linkedin.com/jobs/view/sr-analytics-scientist-at-gain-credit-3249127198?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=D4ji5Dm1ekBavA%2BTordZmA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Adobe Analytics,Apidel Technologies,"Bengaluru, Karnataka, India",12 minutes ago,https://in.linkedin.com/jobs/view/adobe-analytics-at-apidel-technologies-3255301029?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=jn1GVUZEZhkRROG5qbM2MQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Data Science Training and Internship,Corizo,India,15 minutes ago,https://in.linkedin.com/jobs/view/data-science-training-and-internship-at-corizo-3254994781?refId=VC2Yl7fewLZhzBJyN7Bitg%3D%3D&trackingId=k70pohbc3yXZEGP%2B%2B2dV2g%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,DS,07-09-2022_09:43:55
Business Analyst,Xiaomi India,"Gurgaon, Haryana, India",12 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-xiaomi-india-3249164426?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=nPaYD2rCvOl%2BHf%2FLrs5IBw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Delta Exchange,India,13 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-delta-exchange-3256440061?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=nE4tSBkuoNX47OMRPN%2FIcA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Infosys,"Hyderabad, Telangana, India",18 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-infosys-3153043646?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=Pnp6SnVwgOWJUcxAVElFaw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Laminaar Aviation Infotech,"Bengaluru, Karnataka, India",23 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-laminaar-aviation-infotech-3248374303?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=TGX2mkgurz9PN2PGOIjqUw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst - On Contract (Private Investment in Private Equity),Boston Consulting Group (BCG),"Gurugram, Haryana, India",16 hours ago,https://in.linkedin.com/jobs/view/business-analyst-on-contract-private-investment-in-private-equity-at-boston-consulting-group-bcg-3253837999?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=PHQvG9RZvT47uAKIgw6sFw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,TELUS International,"Bengaluru, Karnataka, India",18 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-telus-international-3155714581?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=XCEfZSkS5Z6%2BLOc7bKpbEg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,NovoStack,"Noida, Uttar Pradesh, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-novostack-3256410132?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=2vXNhrV6nVFpmm1ux2uwBA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Senior Business Analyst,Evalueserve,"Gurugram, Haryana, India",34 minutes ago,https://in.linkedin.com/jobs/view/senior-business-analyst-at-evalueserve-3224467759?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=710uc7dmckzthHi1d%2Bfhig%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,NetXD Inc.,"Chennai, Tamil Nadu, India",7 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-netxd-inc-3256694694?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=xfGsAAnkRInRtl29A4D%2B8g%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Innofied,Greater Kolkata Area,11 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-innofied-3254033248?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=m%2F8ldFZdmZFw5FuB%2BAJ%2FSA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Innofied,"Pune, Maharashtra, India",11 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-innofied-3254034208?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=u%2FjyCgvxb4Z3vIk8l1L35w%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Associate – Business Analysis and Strategy,Media.net,"Mumbai, Maharashtra, India",20 hours ago,https://in.linkedin.com/jobs/view/associate-%E2%80%93-business-analysis-and-strategy-at-media-net-3255812980?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=Ea8ojX1hbccST%2FRha%2FJHtg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Amdocs,"Pune, Maharashtra, India",17 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-amdocs-3249112317?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=0pvjuxtqnikWXtCDjC5iUw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Codewexy Digital LLP,"Surat, Gujarat, India",15 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-codewexy-digital-llp-3256386716?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=lsIgqlM2x7N5NXvvS%2FXfOg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Baxter International Inc.,"Bengaluru, Karnataka, India",17 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-baxter-international-inc-3253827363?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=cbaJ7c4W8qPdYrobb5CqTA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Microsoft,"Hyderabad, Telangana, India",7 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-microsoft-3254363567?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=pka9EjrQhGWhFPh3ObfhXQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Hema’s Enterprises Pvt Ltd (HEPL),"Mumbai, Maharashtra, India",24 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-at-hema%E2%80%99s-enterprises-pvt-ltd-hepl-3249277031?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=%2BM6Y9EaJQ5vxEAbMH1%2F4QQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Aalacom Technologies,"Mumbai, Maharashtra, India",11 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-at-aalacom-technologies-3255301180?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=TT45gqF%2Bpaw%2FpMOKsOs5mQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Azentio Software,"Mumbai, Maharashtra, India",5 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-azentio-software-3256841055?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=Sv5%2BpA5DHzmtzF20ZLEavQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Lead Business Analyst,TekWissen ®,"Hyderabad, Telangana, India",17 hours ago,https://in.linkedin.com/jobs/view/lead-business-analyst-at-tekwissen-%C2%AE-3249117495?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=iKHnqAMdKpszSq5X6zVoCw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst,Infoparks Kerala,"Kochi, Kerala, India",18 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-infoparks-kerala-3253821132?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=7lVaejJSbEf5GJPXgqcTcA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Senior Business Analyst,NetXD Inc.,"Chennai, Tamil Nadu, India",7 hours ago,https://in.linkedin.com/jobs/view/senior-business-analyst-at-netxd-inc-3256699409?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=Q7K%2FkycR1rgiDeZ0ArAmVA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Process Analyst,Colt Technology Services,"Bangalore Urban, Karnataka, India",8 hours ago,https://in.linkedin.com/jobs/view/business-process-analyst-at-colt-technology-services-3249204986?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=ZyUIvFc%2BENXse5Ljq8tXsQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
Business Analyst - Jira,Giant Eagle GCC,"Bengaluru, Karnataka, India",9 hours ago,https://in.linkedin.com/jobs/view/business-analyst-jira-at-giant-eagle-gcc-3254079960?refId=2rJ%2F%2BFpt9U32yv8Ha9w%2FnQ%3D%3D&trackingId=2wzZuQeHm7DsyNYxgSW9fQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,BA,07-09-2022_09:44:02
