role,company,location,time,link,scraped
Data Analyst,Appen,"Maharashtra, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237248113?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=WRLG1JKu7%2Bnhaoalq1GZ3A%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Learn Data Analyst with Python, SQL & Tableau",Lejhro Bootcamp,India,2 hours ago,https://in.linkedin.com/jobs/view/learn-data-analyst-with-python-sql-tableau-at-lejhro-bootcamp-3238310544?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=JR22ouElCy4FsJYOR8JwTA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst (SQL),Giant Eagle GCC,"Bengaluru, Karnataka, India",12 hours ago,https://in.linkedin.com/jobs/view/data-analyst-sql-at-giant-eagle-gcc-3242317197?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=hdAneCUYXQbXvyIRA3MpKw%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Karnataka, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237248114?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=GryKhEhT8xij0UAjbovqQA%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Delhi, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237247451?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=habf49zyJzXVB3pD9ygxCQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Delhi, Delhi, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237242901?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=rgQiOQ9ivc%2Fx4kBAYoE%2BNg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Mumbai, Maharashtra, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237248108?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=OneHzUNnUPD%2FC%2BFpkJcx%2BA%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst (Chennai),Infoparks Kerala,"Kochi, Kerala, India",19 hours ago,https://in.linkedin.com/jobs/view/data-analyst-chennai-at-infoparks-kerala-3241762429?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=ZoP90v8AXYPLixy5BXhASQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Data Analyst 1 - Bangalore, KA",Optum,"Bengaluru, Karnataka, India",13 hours ago,https://in.linkedin.com/jobs/view/data-analyst-1-bangalore-ka-at-optum-3244707304?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=ARoTj6G7wb%2BthC2mXR9jtg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,AKS ProTalent,India,1 hour ago,https://in.linkedin.com/jobs/view/data-analyst-at-aks-protalent-3236969562?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=JU5Nfo5k2YjJz2jRu3%2BLRA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,C2FO,"Gautam Buddha Nagar, Uttar Pradesh, India",8 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-c2fo-3242387876?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=fQpINC12XfFv0dAzggA1eg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Data Analyst 2 - Bangalore, KA",Optum,"Bengaluru, Karnataka, India",13 hours ago,https://in.linkedin.com/jobs/view/data-analyst-2-bangalore-ka-at-optum-3244702777?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=B3w0BFVOwiugZkIPW5ZQBw%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Jr. Data Analyst (Freshers are welcome to apply),ISS | Institutional Shareholder Services,"Mumbai, Maharashtra, India",17 hours ago,https://in.linkedin.com/jobs/view/jr-data-analyst-freshers-are-welcome-to-apply-at-iss-institutional-shareholder-services-3016520045?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=skV4ahELt1xETCabzIwVTA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Associate Data Analyst - Bangalore, KA",Optum,"Bengaluru, Karnataka, India",13 hours ago,https://in.linkedin.com/jobs/view/associate-data-analyst-bangalore-ka-at-optum-3244705377?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=2Oo3eeLSswG4URHRXyGU9A%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst (SQL),Giant Eagle GCC,"Bengaluru, Karnataka, India",12 hours ago,https://in.linkedin.com/jobs/view/data-analyst-sql-at-giant-eagle-gcc-3242314671?refId=mNACodZQFxhgbvfokLVgsg%3D%3D&trackingId=CnjauXPl4DL6axOGD27%2Flw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Antal International,India,6 minutes ago,https://in.linkedin.com/jobs/view/data-analyst-at-antal-international-3244940179?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=fETJQjSeFrLYIN84TuXFpA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,SECARA INTERNATIONAL PVT LTD,"Kochi, Kerala, India",57 minutes ago,https://in.linkedin.com/jobs/view/data-analyst-at-secara-international-pvt-ltd-3238322233?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=rXCu6ddtcEP2W1O8mAGEMg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,ESSENWARE PRIVATE LIMITED,"Hyderabad, Telangana, India",17 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-essenware-private-limited-3241780988?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=Z5GrHHRfQhZmp6TOPHgG%2Fw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Analyst-Data Science,American Express,"Bengaluru, Karnataka, India",20 hours ago,https://in.linkedin.com/jobs/view/analyst-data-science-at-american-express-3237263527?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=D4NQuaVhWFXKBeLHvpQpMw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst (SQL Python),DemandHelm,"Mumbai, Maharashtra, India",23 hours ago,https://in.linkedin.com/jobs/view/data-analyst-sql-python-at-demandhelm-3241429231?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=%2B1axkbVUa99z6Fr3f%2FreDA%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,ShortHills Tech (Gold Microsoft Partner),Greater Delhi Area,22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-shorthills-tech-gold-microsoft-partner-3243662415?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=SmHfnrIdBkpYiWW2WG4E8w%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Data Analyst, 1",Bread Financial,"Bengaluru, Karnataka, India",9 hours ago,https://in.linkedin.com/jobs/view/data-analyst-1-at-bread-financial-3242380041?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=dOnpvv2suOUaeLOgcCoJJg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Delhi, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237244647?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=S80gNdRAFM%2FbMBXTsG5pog%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Data Analyst, 1",Bread Financial,"Bengaluru, Karnataka, India",9 hours ago,https://in.linkedin.com/jobs/view/data-analyst-1-at-bread-financial-3242376618?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=YUajjwlPlgTV1VE41Ge4Sw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Mumbai, Maharashtra, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237244645?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=kMDrW4GJ2y3p1nSOTEM7rA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Maharashtra, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237248113?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=AsN5GwWBJ0zhXlfdGZXUmg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Learn Data Analyst with Python, SQL & Tableau",Lejhro Bootcamp,India,2 hours ago,https://in.linkedin.com/jobs/view/learn-data-analyst-with-python-sql-tableau-at-lejhro-bootcamp-3238310544?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=vAoZQM9z5OvkDavG9X%2B1yA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst (SQL),Giant Eagle GCC,"Bengaluru, Karnataka, India",12 hours ago,https://in.linkedin.com/jobs/view/data-analyst-sql-at-giant-eagle-gcc-3242317197?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=C9tb7CkAyYB%2FNVY4sojUZQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Karnataka, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237248114?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=G1o88QTvy1BOjRhrhLILBQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Delhi, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237247451?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=xDVZbFM9xZdjztao9tK7qA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Delhi, Delhi, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237242901?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=OCVT69pocDcq3fTnBzcAqQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Mumbai, Maharashtra, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237248108?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=HlCpj1gkoRIN1bUKrgamqQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst (Chennai),Infoparks Kerala,"Kochi, Kerala, India",19 hours ago,https://in.linkedin.com/jobs/view/data-analyst-chennai-at-infoparks-kerala-3241762429?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=iS1ypOHgcvu1K0wtx7H0wg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Data Analyst 1 - Bangalore, KA",Optum,"Bengaluru, Karnataka, India",13 hours ago,https://in.linkedin.com/jobs/view/data-analyst-1-bangalore-ka-at-optum-3244707304?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=fHdG85l%2FaXv%2BJpytfmeafA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,AKS ProTalent,India,1 hour ago,https://in.linkedin.com/jobs/view/data-analyst-at-aks-protalent-3236969562?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=EG2oGNH%2FkjaUrztt6Ft71g%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,C2FO,"Gautam Buddha Nagar, Uttar Pradesh, India",8 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-c2fo-3242387876?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=zzXlxxcKYUHt5BXZpLPPXg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Data Analyst 2 - Bangalore, KA",Optum,"Bengaluru, Karnataka, India",13 hours ago,https://in.linkedin.com/jobs/view/data-analyst-2-bangalore-ka-at-optum-3244702777?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=QWa1Gwbba4XT8j%2FOpRdyVA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Jr. Data Analyst (Freshers are welcome to apply),ISS | Institutional Shareholder Services,"Mumbai, Maharashtra, India",17 hours ago,https://in.linkedin.com/jobs/view/jr-data-analyst-freshers-are-welcome-to-apply-at-iss-institutional-shareholder-services-3016520045?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=o1ldciQXiM6MNEXXoRS%2Frw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Associate Data Analyst - Bangalore, KA",Optum,"Bengaluru, Karnataka, India",13 hours ago,https://in.linkedin.com/jobs/view/associate-data-analyst-bangalore-ka-at-optum-3244705377?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=Evm7K3DaPm594mZnxh8z4w%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst (SQL),Giant Eagle GCC,"Bengaluru, Karnataka, India",12 hours ago,https://in.linkedin.com/jobs/view/data-analyst-sql-at-giant-eagle-gcc-3242314671?refId=5YbzLIfI4wFtUoDpSRwN4w%3D%3D&trackingId=tVpo5JZkRGWn2elUY93Jxw%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Antal International,India,6 minutes ago,https://in.linkedin.com/jobs/view/data-analyst-at-antal-international-3244940179?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=mjaKnsU2iewNN21yIrQ8Xg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,SECARA INTERNATIONAL PVT LTD,"Kochi, Kerala, India",57 minutes ago,https://in.linkedin.com/jobs/view/data-analyst-at-secara-international-pvt-ltd-3238322233?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=HGobA%2FDEjpSpDpzS802dmQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,ESSENWARE PRIVATE LIMITED,"Hyderabad, Telangana, India",17 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-essenware-private-limited-3241780988?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=KtLO1uQRuraQA%2FLGZV4Tnw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Analyst-Data Science,American Express,"Bengaluru, Karnataka, India",20 hours ago,https://in.linkedin.com/jobs/view/analyst-data-science-at-american-express-3237263527?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=Vou%2FZB6BPQTEatvHm%2BUO%2FA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst (SQL Python),DemandHelm,"Mumbai, Maharashtra, India",23 hours ago,https://in.linkedin.com/jobs/view/data-analyst-sql-python-at-demandhelm-3241429231?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=HBfhkThevA%2FnwWgqW8YjOw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,ShortHills Tech (Gold Microsoft Partner),Greater Delhi Area,22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-shorthills-tech-gold-microsoft-partner-3243662415?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=s4xDAPQE%2FaeIjgGy%2B5yI%2FQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Data Analyst, 1",Bread Financial,"Bengaluru, Karnataka, India",9 hours ago,https://in.linkedin.com/jobs/view/data-analyst-1-at-bread-financial-3242380041?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=KrE4elFyCyWJf4wggsR6zA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Delhi, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237244647?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=yK%2FatED%2BX9yvN8HfZ%2FXTJA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Data Analyst, 1",Bread Financial,"Bengaluru, Karnataka, India",9 hours ago,https://in.linkedin.com/jobs/view/data-analyst-1-at-bread-financial-3242376618?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=xxzEYcpOXMoqD0Ib29%2FfrQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Mumbai, Maharashtra, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237244645?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=8Nto1njnXZyEuSNzJVY0Ew%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Maharashtra, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237248113?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=z4oQZ0Ih0QBkYRlGGU1sQg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Learn Data Analyst with Python, SQL & Tableau",Lejhro Bootcamp,India,2 hours ago,https://in.linkedin.com/jobs/view/learn-data-analyst-with-python-sql-tableau-at-lejhro-bootcamp-3238310544?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=A0rnHDPJAi4dqvyj87RHeQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst (SQL),Giant Eagle GCC,"Bengaluru, Karnataka, India",12 hours ago,https://in.linkedin.com/jobs/view/data-analyst-sql-at-giant-eagle-gcc-3242317197?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=2ZFonwIUAX79FldfxcQ0EQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Karnataka, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237248114?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=0H2o840E9U1j9VSQhiZAhQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Delhi, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237247451?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=fRV9Nw4A0Oqie0WKZTPlBQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Delhi, Delhi, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237242901?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=53UK9sHPoIwI5EeE%2BifADw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,Appen,"Mumbai, Maharashtra, India",22 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-appen-3237248108?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=kdWvaQd%2BM%2BLISd0WpCvo7g%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst (Chennai),Infoparks Kerala,"Kochi, Kerala, India",19 hours ago,https://in.linkedin.com/jobs/view/data-analyst-chennai-at-infoparks-kerala-3241762429?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=8U8Gmu7xKaUL84N0LEzeEA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Data Analyst 1 - Bangalore, KA",Optum,"Bengaluru, Karnataka, India",13 hours ago,https://in.linkedin.com/jobs/view/data-analyst-1-bangalore-ka-at-optum-3244707304?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=6N47ovKf7mIzBc4Dko%2BCjQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,AKS ProTalent,India,1 hour ago,https://in.linkedin.com/jobs/view/data-analyst-at-aks-protalent-3236969562?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=mq%2BJHkU2my7R5KUCnFR2XQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Data Analyst,C2FO,"Gautam Buddha Nagar, Uttar Pradesh, India",8 hours ago,https://in.linkedin.com/jobs/view/data-analyst-at-c2fo-3242387876?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=4j0c4a6V7TtPsezVcxE84w%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
"Data Analyst 2 - Bangalore, KA",Optum,"Bengaluru, Karnataka, India",13 hours ago,https://in.linkedin.com/jobs/view/data-analyst-2-bangalore-ka-at-optum-3244702777?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=jhe%2B02I1Jvu7BI3%2BGyGw6g%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
Jr. Data Analyst (Freshers are welcome to apply),ISS | Institutional Shareholder Services,"Mumbai, Maharashtra, India",17 hours ago,https://in.linkedin.com/jobs/view/jr-data-analyst-freshers-are-welcome-to-apply-at-iss-institutional-shareholder-services-3016520045?refId=ODoTemR%2BBOd7S3F%2FTI1rXQ%3D%3D&trackingId=n%2Fh%2FbpNUuQTd9pCDKdfmUg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,30-08-2022_10:58:22
