role,company,location,time,link,scraped
Business Analyst,"The Luxury Closet, Inc.","Gurugram, Haryana, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-the-luxury-closet-inc-3247061281?refId=06S1I%2FyQun8kC%2BPSRzeRAw%3D%3D&trackingId=VxZ3bPHJEXtcbPX90lYNSA%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Lead Business Analyst,TekWissen ®,"Hyderabad, Telangana, India",31 minutes ago,https://in.linkedin.com/jobs/view/lead-business-analyst-at-tekwissen-%C2%AE-3247956014?refId=06S1I%2FyQun8kC%2BPSRzeRAw%3D%3D&trackingId=l494PbSbEBzTz87Zy%2BUH3Q%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,EASYECOM,"Bengaluru, Karnataka, India",19 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-easyecom-3226479976?refId=06S1I%2FyQun8kC%2BPSRzeRAw%3D%3D&trackingId=6hObUujOxFVDZ44cPn6iFg%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst -Growth,apna,"Bangalore Urban, Karnataka, India",11 hours ago,https://in.linkedin.com/jobs/view/business-analyst-growth-at-apna-3243261990?refId=06S1I%2FyQun8kC%2BPSRzeRAw%3D%3D&trackingId=Sg6gwCrV2kuBf7Ad5kBsqA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Studio Diseño + SDTECH,"Chennai, Tamil Nadu, India",20 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-studio-dise%C3%B1o-%2B-sdtech-3242228271?refId=06S1I%2FyQun8kC%2BPSRzeRAw%3D%3D&trackingId=pB1sgJUYCvZlOYQLiw0Nhg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Sutherland,"Chennai, Tamil Nadu, India",9 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-sutherland-3249339612?refId=06S1I%2FyQun8kC%2BPSRzeRAw%3D%3D&trackingId=lCTLzxLnYM1HzPgWDdjJ1Q%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Senior Business Analyst,iBCScorp,"Bengaluru, Karnataka, India",47 minutes ago,https://in.linkedin.com/jobs/view/senior-business-analyst-at-ibcscorp-3247949484?refId=06S1I%2FyQun8kC%2BPSRzeRAw%3D%3D&trackingId=PmWibLxtFnQBXtrHkLcJsA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Sr. Business Analyst,Cognizant,"Chennai, Tamil Nadu, India",19 hours ago,https://in.linkedin.com/jobs/view/sr-business-analyst-at-cognizant-3212742232?refId=06S1I%2FyQun8kC%2BPSRzeRAw%3D%3D&trackingId=kri4MKjqI2VmKIorMfESbw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,HRPG Internship,India,1 hour ago,https://in.linkedin.com/jobs/view/business-analyst-at-hrpg-internship-3247944784?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=vpYPAVNghPm4o4D6bGedQA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,BERGE SPORTS & FASHION PRIVATE LIMITED,"Mumbai, Maharashtra, India",1 minute ago,https://in.linkedin.com/jobs/view/business-analyst-at-berge-sports-fashion-private-limited-3249571876?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=iv0dWHkCg9gyvaXv2UbxBQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Juppiter AI Labs ✔,India,1 hour ago,https://in.linkedin.com/jobs/view/business-analyst-at-juppiter-ai-labs-%E2%9C%94-3249550688?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=oqAauNeVDhmkVwDFivH1hQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Seven N Half,"Bengaluru, Karnataka, India",1 hour ago,https://in.linkedin.com/jobs/view/business-analyst-at-seven-n-half-3247947525?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=Uxe8dBJcpcGQr56C9CRIog%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Cognizant,"Pune, Maharashtra, India",19 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-cognizant-3212744017?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=i0%2F1eGjeP5xau83R9Wt2Mw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,ONLINE WORK FROM HOME WONDERFUL OPPORTUNITY,India,1 hour ago,https://in.linkedin.com/jobs/view/business-analyst-at-online-work-from-home-wonderful-opportunity-3243841324?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=OeCrZ47K9Qws2insk6ow%2FQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Antal International,"Bengaluru, Karnataka, India",13 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-at-antal-international-3249562865?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=2kIC8YjAoexZgAeXar1Jkg%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Jobs in Nagpur,India,31 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-at-jobs-in-nagpur-3243839424?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=wJVUZX1BvU8iZnrZyp7h0A%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst (Insurance & Bonds),Persistent Systems,India,17 hours ago,https://in.linkedin.com/jobs/view/business-analyst-insurance-bonds-at-persistent-systems-3242258854?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=kB%2BUqu%2FOe73uNEtDiaAvTQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Deputize Consultancy Pvt Ltd,"Mumbai, Maharashtra, India",19 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-at-deputize-consultancy-pvt-ltd-3243851132?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=b62gBAKUhelsI9K5QsGaoA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Cognizant,"Kolkata, West Bengal, India",18 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-cognizant-3212742362?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=H80MHe4BlS7IaGH%2BRoVF%2FA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Vymo,"Bengaluru, Karnataka, India",24 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-at-vymo-3243855453?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=5QUMwtq0Y7q7GJHLeoL83w%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Online Business Opportunity_Work From Home,India,10 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-online-business-opportunity-work-from-home-3247361716?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=O%2FpYjTbOIFCiP1ubZPug8w%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Xomic Infotech Pvt. Ltd.,"Ahmedabad, Gujarat, India",10 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-xomic-infotech-pvt-ltd-3247365634?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=U1OWXLI9q8WOBRF6VF3LRQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Cognizant,"Chennai, Tamil Nadu, India",18 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-cognizant-3212742402?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=XN91j1fG1rrMuJVyw4EQZA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
RPA Business Analyst,Percipere,"Mumbai, Maharashtra, India",42 minutes ago,https://in.linkedin.com/jobs/view/rpa-business-analyst-at-percipere-3243843793?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=Jpd2tq5Ud9%2B4FYY%2BQdGK%2Bw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,"The Luxury Closet, Inc.","Gurugram, Haryana, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-the-luxury-closet-inc-3247061281?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=2ZOt9NuTdwLtBpulJUSvVw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Lead Business Analyst,TekWissen ®,"Hyderabad, Telangana, India",31 minutes ago,https://in.linkedin.com/jobs/view/lead-business-analyst-at-tekwissen-%C2%AE-3247956014?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=8xOmRfno5%2FpDV5CdZEua3A%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,EASYECOM,"Bengaluru, Karnataka, India",19 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-easyecom-3226479976?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=2Z64zIZS%2B%2BZzDPiZcX60jQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst -Growth,apna,"Bangalore Urban, Karnataka, India",11 hours ago,https://in.linkedin.com/jobs/view/business-analyst-growth-at-apna-3243261990?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=yt8oSYQaJg%2B3rVnIGnHUaA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Studio Diseño + SDTECH,"Chennai, Tamil Nadu, India",20 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-studio-dise%C3%B1o-%2B-sdtech-3242228271?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=qCETSowmIqV81sHvWXBVwA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Sutherland,"Chennai, Tamil Nadu, India",9 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-sutherland-3249339612?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=wlnPX1TnhDmNO5uqUpx2qA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Senior Business Analyst,iBCScorp,"Bengaluru, Karnataka, India",48 minutes ago,https://in.linkedin.com/jobs/view/senior-business-analyst-at-ibcscorp-3247949484?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=Zy9SPsZVmI%2BEO3EqdH29ZA%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Sr. Business Analyst,Cognizant,"Chennai, Tamil Nadu, India",19 hours ago,https://in.linkedin.com/jobs/view/sr-business-analyst-at-cognizant-3212742232?refId=dWUL6ZZZLi8E4msBM4lJvw%3D%3D&trackingId=0GA3DwF6Xj8LJhJgXsu5LA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,HRPG Internship,India,1 hour ago,https://in.linkedin.com/jobs/view/business-analyst-at-hrpg-internship-3247944784?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=nTRp4pIwispEh1p8waKM%2FA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,BERGE SPORTS & FASHION PRIVATE LIMITED,"Mumbai, Maharashtra, India",1 minute ago,https://in.linkedin.com/jobs/view/business-analyst-at-berge-sports-fashion-private-limited-3249571876?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=N4rLiWJSkl8pBdG%2F6YUQ3g%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Juppiter AI Labs ✔,India,1 hour ago,https://in.linkedin.com/jobs/view/business-analyst-at-juppiter-ai-labs-%E2%9C%94-3249550688?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=jzl%2BfE1NrgoVaHUHqH%2Bd4A%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Seven N Half,"Bengaluru, Karnataka, India",1 hour ago,https://in.linkedin.com/jobs/view/business-analyst-at-seven-n-half-3247947525?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=09VRGOPIb8x6GyYKobdoog%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Cognizant,"Pune, Maharashtra, India",19 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-cognizant-3212744017?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=6dy6B198diLoZ3ioVtGlIQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,ONLINE WORK FROM HOME WONDERFUL OPPORTUNITY,India,1 hour ago,https://in.linkedin.com/jobs/view/business-analyst-at-online-work-from-home-wonderful-opportunity-3243841324?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=xcYKdBLpWiUcKsFJJd%2FXQw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Antal International,"Bengaluru, Karnataka, India",13 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-at-antal-international-3249562865?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=3AV2ZgRbmNtv6RKKyMKh6Q%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Jobs in Nagpur,India,31 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-at-jobs-in-nagpur-3243839424?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=W3E66a6PArqQW4e4%2FbKRQQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst (Insurance & Bonds),Persistent Systems,India,17 hours ago,https://in.linkedin.com/jobs/view/business-analyst-insurance-bonds-at-persistent-systems-3242258854?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=T29YY%2Fpa7cnVPVBnTFVGyg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Deputize Consultancy Pvt Ltd,"Mumbai, Maharashtra, India",19 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-at-deputize-consultancy-pvt-ltd-3243851132?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=6eoUR2PcSsLEr%2Fmf74z8lg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Cognizant,"Kolkata, West Bengal, India",18 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-cognizant-3212742362?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=7BbBPdwu%2FKORJRj9A3WY0Q%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Vymo,"Bengaluru, Karnataka, India",24 minutes ago,https://in.linkedin.com/jobs/view/business-analyst-at-vymo-3243855453?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=enjce5B8VowPljH05eZLWg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Online Business Opportunity_Work From Home,India,10 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-online-business-opportunity-work-from-home-3247361716?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=ksqVVspufG8JgRzUiy3oew%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Xomic Infotech Pvt. Ltd.,"Ahmedabad, Gujarat, India",10 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-xomic-infotech-pvt-ltd-3247365634?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=%2BVKIR7gTn9dwC3oPRuWxyQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Cognizant,"Chennai, Tamil Nadu, India",18 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-cognizant-3212742402?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=h02mLBA7gf3ssrSgtmHUag%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
RPA Business Analyst,Percipere,"Mumbai, Maharashtra, India",42 minutes ago,https://in.linkedin.com/jobs/view/rpa-business-analyst-at-percipere-3243843793?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=Hav7BqbK2WyalacURA3Ugg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Juppiter AI Labs ✔,India,Just now,https://in.linkedin.com/jobs/view/business-analyst-at-juppiter-ai-labs-%E2%9C%94-3249577072?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=SG%2BgJGhvqZnFkantE7XhLg%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,"The Luxury Closet, Inc.","Gurugram, Haryana, India",14 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-the-luxury-closet-inc-3247061281?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=Te7oq5gev2ghojLL4ngsHg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Lead Business Analyst,TekWissen ®,"Hyderabad, Telangana, India",32 minutes ago,https://in.linkedin.com/jobs/view/lead-business-analyst-at-tekwissen-%C2%AE-3247956014?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=H78KGxRZq9E5oRbu%2FuNATw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,EASYECOM,"Bengaluru, Karnataka, India",19 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-easyecom-3226479976?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=XREawgJaoaRI73TgizmFQQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst -Growth,apna,"Bangalore Urban, Karnataka, India",11 hours ago,https://in.linkedin.com/jobs/view/business-analyst-growth-at-apna-3243261990?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=4X%2FC5EQpbCi6uITHEPpQLA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Sutherland,"Chennai, Tamil Nadu, India",9 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-sutherland-3249339612?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=rGMwb%2FbviIuNUbDf4qGDxA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,Studio Diseño + SDTECH,"Chennai, Tamil Nadu, India",20 hours ago,https://in.linkedin.com/jobs/view/business-analyst-at-studio-dise%C3%B1o-%2B-sdtech-3242228271?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=Tf010HbN5DiJf2j5CCP%2Bdw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Senior Business Analyst,iBCScorp,"Bengaluru, Karnataka, India",48 minutes ago,https://in.linkedin.com/jobs/view/senior-business-analyst-at-ibcscorp-3247949484?refId=csq4z55MWMk2MbhiKX%2F3uA%3D%3D&trackingId=w%2B4W8Ybu0VRS4GWqPuoJqQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
Business Analyst,HRPG Internship,India,1 hour ago,https://in.linkedin.com/jobs/view/business-analyst-at-hrpg-internship-3247944784?refId=dBUhWq%2FNeTmC3H4OfmOMcA%3D%3D&trackingId=M4k0VtVKFSIqqFwLIuVU5w%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,02-09-2022_10:38:58
